42,-31,47
42,-25,45
42,-17,43
42,11,42
42,17,43
42,25,45
42,31,47
1,1,1736
2,-1,868
2,1,868
4,-1,434
4,1,434
7,-1,248
7,1,248
8,-1,217
8,1,217
11,-3,158
11,3,158
13,-5,134
13,5,134
14,-13,127
14,-1,124
14,1,124
14,13,127
16,-15,112
16,15,112
19,-7,92
19,7,92
22,-19,83
22,-3,79
22,3,79
22,19,83
23,-7,76
23,7,76
26,-21,71
26,-5,67
26,5,67
26,21,71
28,-15,64
28,-1,62
28,1,62
28,15,64
31,-1,56
31,1,56
32,-15,56
32,15,56
38,-31,52
38,-7,46
38,7,46
38,31,52
43,-25,44
43,25,44
44,-41,49
44,41,49
46,39,46
1,1,1737
3,-1,579
3,1,579
7,-5,249
7,5,249
9,-1,193
9,1,193
11,-7,159
11,7,159
19,-11,93
19,11,93
21,-19,87
21,-5,83
21,5,83
21,19,87
27,-17,67
27,17,67
29,-19,63
29,19,63
31,-11,57
31,11,57
33,-29,59
33,-7,53
33,7,53
33,29,59
37,-3,47
37,3,47
41,-33,49
41,33,49
1,1,1738
2,-1,869
2,1,869
3,3,580
4,-3,435
4,3,435
5,-3,348
5,3,348
6,-3,290
6,3,290
7,7,250
8,-5,218
8,5,218
10,-7,175
10,-3,174
10,3,174
10,7,175
11,-1,158
11,1,158
12,-3,145
12,3,145
13,-11,136
13,11,136
14,-7,125
14,7,125
15,-3,116
15,3,116
16,-5,109
16,5,109
17,-11,104
17,11,104
20,-13,89
20,-3,87
20,3,87
20,13,89
21,21,88
22,-21,84
22,-1,79
22,1,79
22,21,84
23,-15,78
23,15,78
24,-21,77
24,21,77
25,-7,70
25,7,70
26,-15,69
26,-11,68
26,11,68
26,15,69
28,-21,66
28,21,66
29,-3,60
29,3,60
30,-27,64
30,-3,58
30,3,58
30,27,64
32,-27,60
32,27,60
33,-21,56
33,21,56
34,-23,55
34,-11,52
34,11,52
34,23,55
35,-7,50
35,7,50
39,-15,46
39,15,46
40,-37,52
40,-27,48
40,27,48
40,37,52
42,-21,44
42,21,44
43,-31,46
43,31,46
44,-43,50
44,43,50
1,0,1738
2,0,869
11,0,158
13,-4,134
13,4,134
17,-16,106
17,16,106
22,0,79
26,-4,67
26,4,67
34,-16,53
34,16,53
37,-2,47
37,2,47
41,-10,43
41,10,43
1,1,1739
5,5,349
13,13,137
17,-7,103
17,7,103
29,-11,61
29,11,61
31,-19,59
31,19,59
37,-1,47
37,1,47
43,21,43
1,1,1740
2,-1,870
2,1,870
3,-1,580
3,1,580
4,-1,435
4,1,435
5,-1,348
5,1,348
6,-5,291
6,-1,290
6,1,290
6,5,291
8,-7,219
8,7,219
9,-5,194
9,5,194
10,-9,176
10,-1,174
10,1,174
10,9,176
11,-9,160
11,9,160
12,-7,146
12,-1,145
12,1,145
12,7,146
13,-3,134
13,3,134
15,-11,118
15,-1,116
15,1,116
15,11,118
16,-9,110
16,9,110
18,-13,99
18,-5,97
18,5,97
18,13,99
20,-9,88
20,-1,87
20,1,87
20,9,88
22,-13,81
22,-9,80
22,9,80
22,13,81
24,-23,78
24,-7,73
24,7,73
24,23,78
25,-21,74
25,21,74
26,-23,72
26,-3,67
26,3,67
26,23,72
27,-13,66
27,13,66
29,-1,60
29,1,60
30,-29,65
30,-19,61
30,-11,59
30,-1,58
30,1,58
30,11,59
30,19,61
30,29,65
31,-27,62
31,27,62
32,-9,55
32,9,55
33,-31,60
33,-13,54
33,13,54
33,31,60
36,-31,55
36,-23,52
36,23,52
36,31,55
37,-21,50
37,21,50
39,-29,50
39,-23,48
39,23,48
39,29,50
40,-39,53
40,-9,44
40,9,44
40,39,53
44,-31,45
44,31,45
45,-41,48
45,41,48
1,1,1741
3,3,581
7,-3,249
7,3,249
11,11,161
21,-3,83
21,3,83
23,-11,77
23,11,77
33,33,61
37,-17,49
37,17,49
1,0,1741
2,2,871
5,-4,349
5,4,349
7,-6,250
7,6,250
10,-6,175
10,6,175
13,-2,134
13,2,134
14,-6,125
14,6,125
19,-16,95
19,16,95
25,-6,70
25,6,70
26,-2,67
26,2,67
29,-24,65
29,24,65
35,-34,58
35,-6,50
35,6,50
35,34,58
38,-22,49
38,22,49
1,1,1742
2,-1,871
2,1,871
4,-3,436
4,3,436
8,-3,218
8,3,218
13,-1,134
13,1,134
16,-3,109
16,3,109
19,-5,92
19,5,92
23,-5,76
23,5,76
26,-25,73
26,-1,67
26,1,67
26,25,73
29,-15,62
29,15,62
31,-15,58
31,15,58
32,-29,61
32,29,61
37,-27,52
37,27,52
38,-33,53
38,-5,46
38,5,46
38,33,53
46,-41,47
46,41,47
1,0,1742
2,0,871
3,-2,581
3,2,581
6,-4,291
6,4,291
7,-2,249
7,2,249
9,-4,194
9,4,194
13,0,134
14,-12,127
14,12,127
17,-6,103
17,6,103
18,-4,97
18,4,97
19,-10,93
19,10,93
21,-16,86
21,-2,83
21,2,83
21,16,86
23,-22,81
23,22,81
26,0,67
27,-22,69
27,22,69
31,-10,57
31,10,57
34,-28,57
34,28,57
37,-32,54
37,32,54
38,-28,51
38,28,51
39,-26,49
39,26,49
41,-24,46
41,24,46
42,-40,51
42,-16,43
42,16,43
42,40,51
1,1,1743
3,-1,581
3,1,581
5,-3,349
5,3,349
7,-1,249
7,1,249
9,-7,195
9,7,195
11,-5,159
11,5,159
13,-7,135
13,7,135
15,-13,119
15,-7,117
15,7,117
15,13,119
17,-13,105
17,13,105
21,-13,85
21,-1,83
21,1,83
21,13,85
25,-23,75
25,23,75
27,-7,65
27,7,65
31,-29,63
31,29,63
33,-17,55
33,-5,53
33,5,53
33,17,55
35,-27,55
35,-13,51
35,13,51
35,27,55
39,-19,47
39,-7,45
39,7,45
39,19,47
41,-9,43
41,9,43
45,-43,49
45,43,49
1,1,1745
5,-1,349
5,1,349
7,7,251
17,-5,103
17,5,103
23,-17,79
23,17,79
25,-11,71
25,11,71
35,-21,53
35,21,53
41,-27,47
41,27,47
1,0,1745
2,2,873
3,-2,582
3,2,582
5,0,349
6,-2,291
6,2,291
9,-2,194
9,2,194
10,10,177
11,-4,159
11,4,159
13,-12,137
13,12,137
15,-10,118
15,10,118
18,-2,97
18,2,97
22,-18,83
22,18,83
23,-14,78
23,14,78
26,-14,69
26,14,69
27,-16,67
27,16,67
29,-26,66
29,26,66
30,-10,59
30,10,59
33,-26,58
33,-4,53
33,4,53
33,26,58
39,-38,54
39,-14,46
39,14,46
39,38,54
41,-20,45
41,20,45
1,1,1746
2,-1,873
2,1,873
3,-1,582
3,1,582
4,-3,437
4,3,437
6,-5,292
6,-1,291
6,1,291
6,5,292
8,-5,219
8,5,219
9,-1,194
9,1,194
12,-11,148
12,-5,146
12,5,146
12,11,148
16,-11,111
16,11,111
17,-15,106
17,15,106
18,-17,101
18,-1,97
18,1,97
18,17,101
19,-3,92
19,3,92
23,-3,76
23,3,76
24,-11,74
24,-5,73
24,5,73
24,11,74
27,-19,68
27,19,68
29,-21,64
29,21,64
32,-21,58
32,21,58
34,-19,54
34,-15,53
34,15,53
34,19,54
36,-35,57
36,-19,51
36,19,51
36,35,57
37,-11,48
37,11,48
38,-35,54
38,-3,46
38,3,46
38,35,54
46,-43,48
46,43,48
1,1,1747
3,3,583
11,-3,159
11,3,159
17,17,107
19,-9,93
19,9,93
31,-9,57
31,9,57
33,-3,53
33,3,53
47,43,47
1,1,1748
2,-1,874
2,1,874
4,-1,437
4,1,437
5,-3,350
5,3,350
7,-3,250
7,3,250
8,-7,220
8,7,220
10,-7,176
10,-3,175
10,3,175
10,7,176
11,-7,160
11,7,160
13,-9,136
13,9,136
14,-11,127
14,-3,125
14,3,125
14,11,127
16,-7,110
16,7,110
17,-9,104
17,9,104
19,-1,92
19,1,92
20,-17,91
20,-7,88
20,7,88
20,17,91
22,-15,82
22,-7,80
22,7,80
22,15,82
23,-1,76
23,1,76
25,-3,70
25,3,70
26,-17,70
26,-9,68
26,9,68
26,17,70
28,-25,68
28,-17,65
28,17,65
28,25,68
32,-7,55
32,7,55
34,-25,56
34,-9,52
34,9,52
34,25,56
35,-17,52
35,-3,50
35,3,50
35,17,52
38,-37,55
38,-1,46
38,1,46
38,37,55
40,-23,47
40,-7,44
40,7,44
40,23,47
41,-15,44
41,15,44
46,-45,49
46,45,49
1,1,1749
3,-1,583
3,1,583
5,5,351
9,-5,195
9,5,195
11,-1,159
11,1,159
13,-5,135
13,5,135
15,-5,117
15,5,117
17,-3,103
17,3,103
19,-15,95
19,15,95
27,-5,65
27,5,65
29,-9,61
29,9,61
33,-23,57
33,-1,53
33,1,53
33,23,57
39,-31,51
39,-5,45
39,5,45
39,31,51
41,-37,51
41,37,51
43,-33,47
43,33,47
1,0,1749
2,2,875
3,0,583
5,-2,350
5,2,350
6,6,293
7,-2,250
7,2,250
10,-2,175
10,2,175
11,0,159
14,-2,125
14,2,125
15,-12,119
15,12,119
17,-12,105
17,12,105
21,-12,85
21,12,85
22,22,85
25,-2,70
25,2,70
29,-14,62
29,14,62
30,-18,61
30,18,61
31,-14,58
31,14,58
33,0,53
34,-22,55
34,22,55
35,-12,51
35,-2,50
35,2,50
35,12,51
37,-16,49
37,16,49
42,-30,47
42,30,47
43,20,43
1,1,1750
2,-1,875
2,1,875
3,3,584
4,-3,438
4,3,438
5,-1,350
5,1,350
6,-3,292
6,3,292
7,-1,250
7,1,250
8,-3,219
8,3,219
10,-9,177
10,-1,175
10,1,175
10,9,177
12,-3,146
12,3,146
14,-13,128
14,-1,125
14,1,125
14,13,128
15,-9,118
15,9,118
16,-13,112
16,13,112
20,-19,92
20,-11,89
20,11,89
20,19,92
21,-15,86
21,15,86
23,-19,80
23,19,80
24,-3,73
24,3,73
25,-1,70
25,1,70
28,-27,69
28,-13,64
28,13,64
28,27,69
30,-21,62
30,-9,59
30,9,59
30,21,62
31,-21,60
31,21,60
32,-13,56
32,13,56
35,-29,56
35,-1,50
35,1,50
35,29,56
40,-29,49
40,-19,46
40,19,46
40,29,49
42,-27,46
42,-15,43
42,15,43
42,27,46
47,-45,48
47,45,48
1,1,1751
7,-5,251
7,5,251
11,-9,161
11,9,161
13,-11,137
13,11,137
17,-1,103
17,1,103
23,-9,77
23,9,77
37,-29,53
37,29,53
41,-7,43
41,7,43
47,47,49
1,0,1753
2,2,877
7,-4,251
7,4,251
14,-10,127
14,10,127
17,-14,106
17,14,106
23,-16,79
23,16,79
29,-8,61
29,8,61
31,-26,62
31,26,62
34,-14,53
34,14,53
41,-32,49
41,32,49
43,-30,46
43,30,46
1,1,1754
2,-1,877
2,1,877
4,-3,439
4,3,439
5,5,352
8,-5,220
8,5,220
10,-5,176
10,5,176
11,-5,160
11,5,160
16,-5,110
16,5,110
20,-5,88
20,5,88
22,-17,83
22,-5,80
22,5,80
22,17,83
23,23,82
32,-5,55
32,5,55
40,-5,44
40,5,44
41,-23,46
41,23,46
44,27,44
1,0,1754
2,0,877
3,-2,585
3,2,585
5,-2,351
5,2,351
6,-4,293
6,4,293
9,-2,195
9,2,195
10,-8,177
10,8,177
13,-2,135
13,2,135
15,-8,118
15,-2,117
15,2,117
15,8,118
18,-16,101
18,16,101
25,-22,75
25,22,75
26,-24,73
26,24,73
27,-2,65
27,2,65
30,-28,65
30,-8,59
30,8,59
30,28,65
39,-28,50
39,-2,45
39,2,45
39,28,50
41,-6,43
41,6,43
45,-38,47
45,38,47
1,1,1755
3,-1,585
3,1,585
5,-1,351
5,1,351
7,-3,251
7,3,251
9,-1,195
9,1,195
13,-1,135
13,1,135
15,-11,119
15,-1,117
15,1,117
15,11,119
17,-11,105
17,11,105
19,-7,93
19,7,93
21,-17,87
21,-11,85
21,11,85
21,17,87
25,-9,71
25,9,71
27,-1,65
27,1,65
29,-17,63
29,17,63
31,-7,57
31,7,57
35,-31,57
35,-11,51
35,11,51
35,31,57
37,-23,51
37,23,51
39,-25,49
39,-1,45
39,1,45
39,25,49
41,-19,45
41,19,45
1,1,1756
2,-1,878
2,1,878
3,3,586
4,-1,439
4,1,439
6,-3,293
6,3,293
8,-7,221
8,7,221
12,-9,148
12,9,148
13,-7,136
13,7,136
16,-9,111
16,9,111
17,-7,104
17,7,104
19,-11,94
19,11,94
24,-9,74
24,9,74
26,-19,71
26,-7,68
26,7,68
26,19,71
29,-13,62
29,13,62
31,-13,58
31,13,58
32,-23,59
32,23,59
34,-27,57
34,-7,52
34,7,52
34,27,57
37,-9,48
37,9,48
38,-27,51
38,-11,47
38,11,47
38,27,51
39,-33,52
39,33,52
1,1,1757
7,-1,251
7,1,251
29,-7,61
29,7,61
31,-17,59
31,17,59
37,-15,49
37,15,49
41,-5,43
41,5,43
1,0,1757
2,2,879
3,-2,586
3,2,586
6,-2,293
6,2,293
7,0,251
9,-8,197
9,8,197
11,-10,162
11,10,162
14,14,129
18,-10,99
18,10,99
21,-14,86
21,14,86
22,-10,81
22,10,81
27,-10,66
27,10,66
31,-28,63
31,28,63
33,-32,61
33,-10,54
33,10,54
33,32,61
42,-14,43
42,14,43
1,1,1758
2,-1,879
2,1,879
3,-1,586
3,1,586
4,-3,440
4,3,440
5,-3,352
5,3,352
6,-5,294
6,-1,293
6,1,293
6,5,294
7,-5,252
7,5,252
8,-3,220
8,3,220
9,-5,196
9,5,196
10,-7,177
10,-3,176
10,3,176
10,7,177
11,-3,160
11,3,160
12,-11,149
12,-5,147
12,5,147
12,11,149
14,-9,127
14,-5,126
14,5,126
14,9,127
15,-13,120
15,-7,118
15,7,118
15,13,120
16,-3,110
16,3,110
18,-13,100
18,-5,98
18,5,98
18,13,100
20,-13,90
20,-3,88
20,3,88
20,13,90
21,-19,88
21,-5,84
21,5,84
21,19,88
22,-19,84
22,-3,80
22,3,80
22,19,84
24,-19,77
24,-13,75
24,13,75
24,19,77
25,-13,72
25,13,72
27,-23,70
27,23,70
28,-19,66
28,-5,63
28,5,63
28,19,66
29,-25,66
29,25,66
30,-23,63
30,-17,61
30,-13,60
30,-7,59
30,7,59
30,13,60
30,17,61
30,23,63
32,-3,55
32,3,55
33,-25,58
33,-19,56
33,19,56
33,25,58
35,-33,58
35,-23,54
35,23,54
35,33,58
36,-13,50
36,-5,49
36,5,49
36,13,50
37,-31,54
37,31,54
40,-13,45
40,-3,44
40,3,44
40,13,45
41,-29,48
41,29,48
42,-37,50
42,-23,45
42,-19,44
42,5,42
42,19,44
42,23,45
42,37,50
43,-35,48
43,35,48
1,0,1758
2,0,879
3,0,586
6,0,293
13,-12,138
13,12,138
19,-6,93
19,6,93
23,-12,78
23,12,78
26,-12,69
26,12,69
31,-6,57
31,6,57
38,-32,53
38,32,53
39,-12,46
39,12,46
41,-26,47
41,26,47
1,1,1759
3,3,587
5,5,353
7,7,253
11,-7,161
11,7,161
15,15,121
21,21,89
23,-7,77
23,7,77
31,-23,61
31,23,61
33,-15,55
33,15,55
35,35,59
43,19,43
1,1,1760
2,-1,880
2,1,880
4,-1,440
4,1,440
5,-1,352
5,1,352
8,-1,220
8,1,220
10,-9,178
10,-1,176
10,1,176
10,9,178
11,-1,160
11,1,160
16,-1,110
16,1,110
17,-13,106
17,13,106
20,-9,89
20,-1,88
20,1,88
20,9,89
22,-21,85
22,-1,80
22,1,80
22,21,85
25,-19,74
25,19,74
32,-1,55
32,1,55
34,-21,55
34,-13,53
34,13,53
34,21,55
37,-19,50
37,19,50
40,-31,50
40,-1,44
40,1,44
40,31,50
43,-23,44
43,23,44
1,1,1761
3,-1,587
3,1,587
9,-7,197
9,7,197
13,-9,137
13,9,137
19,-5,93
19,5,93
23,-15,79
23,15,79
27,-25,71
27,25,71
29,-27,67
29,27,67
31,-5,57
31,5,57
39,-35,53
39,-17,47
39,17,47
39,35,53
41,-3,43
41,3,43
1,0,1761
2,2,881
3,0,587
5,-4,353
5,4,353
6,6,295
10,-6,177
10,6,177
15,-6,118
15,6,118
19,-10,94
19,10,94
25,-16,73
25,16,73
30,-6,59
30,6,59
38,-10,47
38,10,47
41,-34,50
41,34,50
1,0,1762
2,0,881
7,-6,253
7,6,253
11,-6,161
11,6,161
14,-8,127
14,8,127
19,-18,97
19,18,97
22,-16,83
22,16,83
23,-6,77
23,6,77
29,-12,62
29,12,62
31,-12,58
31,12,58
38,-20,49
38,20,49
41,-2,43
41,2,43
46,-40,47
46,40,47
1,1,1763
5,-3,353
5,3,353
11,11,163
17,-15,107
17,15,107
19,-13,95
19,13,95
25,-7,71
25,7,71
29,-5,61
29,5,61
37,-33,55
37,33,55
41,-1,43
41,1,43
1,1,1764
2,-1,882
2,1,882
3,-1,588
3,1,588
4,-1,441
4,1,441
5,5,354
6,-5,295
6,-1,294
6,1,294
6,5,295
7,-1,252
7,1,252
8,-7,222
8,7,222
9,-1,196
9,1,196
10,-5,177
10,5,177
12,-7,148
12,-1,147
12,1,147
12,7,148
13,-11,138
13,11,138
14,-13,129
14,-1,126
14,1,126
14,13,129
15,-5,118
15,5,118
16,-7,111
16,7,111
17,17,108
18,-17,102
18,-1,98
18,1,98
18,17,102
20,-15,91
20,15,91
21,-13,86
21,-1,84
21,1,84
21,13,86
23,-11,78
23,11,78
24,-23,79
24,-7,74
24,7,74
24,23,79
26,-15,70
26,-11,69
26,11,69
26,15,70
27,-17,68
27,17,68
28,-15,65
28,-1,63
28,1,63
28,15,65
30,-25,64
30,-5,59
30,5,59
30,25,64
32,-25,60
32,25,60
34,-17,54
34,17,54
35,-15,52
35,15,52
36,-17,51
36,-1,49
36,1,49
36,17,51
37,-7,48
37,7,48
39,-37,54
39,-11,46
39,11,46
39,37,54
40,-25,48
40,25,48
42,-41,52
42,-29,47
42,-13,43
42,1,42
42,13,43
42,29,47
42,41,52
45,-35,46
45,35,46
1,1,1765
3,3,589
5,-1,353
5,1,353
7,-5,253
7,5,253
11,-5,161
11,5,161
13,13,139
15,-9,119
15,9,119
17,-9,105
17,9,105
19,-3,93
19,3,93
21,-9,85
21,9,85
23,-5,77
23,5,77
25,-21,75
25,21,75
31,-3,57
31,3,57
33,-27,59
33,27,59
35,-19,53
35,-9,51
35,9,51
35,19,53
39,39,55
43,-37,49
43,37,49
1,0,1765
2,2,883
5,0,353
10,10,179
13,-8,137
13,8,137
23,-22,82
23,22,82
26,-18,71
26,18,71
29,-4,61
29,4,61
31,-16,59
31,16,59
37,-28,53
37,28,53
41,-22,46
41,22,46
43,-32,47
43,32,47
1,1,1766
2,-1,883
2,1,883
4,-3,442
4,3,442
7,7,254
8,-3,221
8,3,221
13,-3,136
13,3,136
14,-7,127
14,7,127
16,-13,113
16,13,113
17,-3,104
17,3,104
19,-9,94
19,9,94
26,-23,73
26,-3,68
26,3,68
26,23,73
28,-21,67
28,21,67
29,-19,64
29,19,64
31,-25,62
31,25,62
32,-19,58
32,19,58
34,-31,59
34,-3,52
34,3,52
34,31,59
37,-35,56
37,35,56
38,-29,52
38,-9,47
38,9,47
38,29,52
1,0,1766
2,0,883
3,-2,589
3,2,589
5,-4,354
5,4,354
6,-4,295
6,4,295
9,-8,198
9,8,198
10,-4,177
10,4,177
11,-8,162
11,8,162
15,-14,121
15,-4,118
15,4,118
15,14,121
17,-12,106
17,12,106
18,-8,99
18,8,99
19,-2,93
19,2,93
22,-8,81
22,8,81
25,-6,71
25,6,71
27,-8,66
27,8,66
30,-16,61
30,-4,59
30,4,59
30,16,61
31,-2,57
31,2,57
33,-14,55
33,-8,54
33,8,54
33,14,55
34,-12,53
34,12,53
37,-22,51
37,22,51
38,-36,55
38,36,55
43,-26,45
43,26,45
45,-44,50
45,44,50
1,1,1767
3,-1,589
3,1,589
9,-5,197
9,5,197
19,-1,93
19,1,93
27,-13,67
27,13,67
29,-3,61
29,3,61
31,-1,57
31,1,57
37,37,57
1,1,1768
2,-1,884
2,1,884
3,3,590
4,-1,442
4,1,442
5,-3,354
5,3,354
6,-3,295
6,3,295
8,-1,221
8,1,221
10,-7,178
10,-3,177
10,3,177
10,7,178
12,-9,149
12,9,149
13,-1,136
13,1,136
15,-3,118
15,3,118
16,-15,114
16,15,114
17,-1,104
17,1,104
19,-15,96
19,15,96
20,-17,92
20,-7,89
20,7,89
20,17,92
23,-17,80
23,17,80
24,-15,76
24,15,76
25,-23,76
25,23,76
26,-25,74
26,-1,68
26,1,68
26,25,74
29,-11,62
29,11,62
30,-27,65
30,-3,59
30,3,59
30,27,65
31,-11,58
31,11,58
32,-15,57
32,15,57
34,-33,60
34,-1,52
34,1,52
34,33,60
37,-25,52
37,25,52
38,-23,50
38,-15,48
38,15,48
38,23,50
39,-27,50
39,27,50
40,-33,51
40,-17,46
40,17,46
40,33,51
43,-29,46
43,29,46
1,0,1769
2,2,885
3,-2,590
3,2,590
5,-2,354
5,2,354
6,-2,295
6,2,295
7,-6,254
7,6,254
9,-4,197
9,4,197
10,-2,177
10,2,177
13,-10,138
13,10,138
14,-6,127
14,6,127
15,-8,119
15,-2,118
15,2,118
15,8,119
17,-8,105
17,8,105
18,-14,101
18,14,101
19,-12,95
19,12,95
21,-20,89
21,-8,85
21,8,85
21,20,89
23,-10,78
23,10,78
25,-18,74
25,18,74
26,-10,69
26,10,69
27,-22,70
27,22,70
29,0,61
30,-22,63
30,-2,59
30,2,59
30,22,63
34,-26,57
34,26,57
35,-22,54
35,-8,51
35,8,51
35,22,54
37,-18,50
37,18,50
38,-26,51
38,26,51
39,-16,47
39,-10,46
39,10,46
39,16,47
42,-34,49
42,-22,45
42,22,45
42,34,49
45,32,45
1,1,1770
2,-1,885
2,1,885
3,-1,590
3,1,590
4,-3,443
4,3,443
5,-1,354
5,1,354
6,-5,296
6,-1,295
6,1,295
6,5,296
8,-5,222
8,5,222
9,-7,198
9,7,198
10,-9,179
10,-1,177
10,1,177
10,9,179
11,-7,162
11,7,162
12,-11,150
12,-5,148
12,5,148
12,11,150
15,-11,120
15,-1,118
15,1,118
15,11,120
16,-5,111
16,5,111
18,-11,100
18,-7,99
18,7,99
18,11,100
20,-19,93
20,-11,90
20,11,90
20,19,93
22,-15,83
22,-7,81
22,7,81
22,15,83
24,-11,75
24,-5,74
24,5,74
24,11,75
25,-11,72
25,11,72
27,-7,66
27,7,66
30,-29,66
30,-19,62
30,-11,60
30,-1,59
30,1,59
30,11,60
30,19,62
30,29,66
31,-19,60
31,19,60
32,-27,61
32,27,61
33,-29,60
33,-7,54
33,7,54
33,29,60
36,-29,55
36,-11,50
36,11,50
36,29,55
37,-5,48
37,5,48
40,-21,47
40,-11,45
40,11,45
40,21,47
43,-39,50
43,39,50
44,-37,48
44,-29,45
44,29,45
44,37,48
1,0,1770
2,0,885
3,0,590
5,0,354
6,0,295
7,-2,253
7,2,253
10,0,177
11,-2,161
11,2,161
14,-12,129
14,12,129
15,0,118
17,-14,107
17,14,107
19,-8,94
19,8,94
21,-12,86
21,12,86
22,-20,85
22,20,85
23,-2,77
23,2,77
29,-24,66
29,24,66
30,0,59
31,-22,61
31,22,61
33,-24,58
33,24,58
34,-20,55
34,20,55
35,-30,57
35,30,57
38,-8,47
38,8,47
42,-12,43
42,12,43
46,-44,49
46,44,49
1,1,1772
2,-1,886
2,1,886
4,-1,443
4,1,443
7,-5,254
7,5,254
8,-7,223
8,7,223
14,-9,128
14,-5,127
14,5,127
14,9,128
16,-9,112
16,9,112
17,-11,106
17,11,106
19,19,98
28,-23,68
28,-9,64
28,9,64
28,23,68
32,-9,56
32,9,56
34,-23,56
34,-11,53
34,11,53
34,23,56
38,-19,49
38,19,49
1,1,1773
3,-1,591
3,1,591
5,-3,355
5,3,355
7,7,255
9,-1,197
9,1,197
11,-9,163
11,9,163
15,-13,121
15,-7,119
15,7,119
15,13,121
17,-7,105
17,7,105
21,-7,85
21,7,85
23,-19,81
23,19,81
25,-3,71
25,3,71
27,-19,69
27,19,69
31,-15,59
31,15,59
33,-31,61
33,-13,55
33,13,55
33,31,61
35,-7,51
35,7,51
41,-17,45
41,17,45
43,-41,51
43,41,51
45,-37,47
45,37,47
1,1,1774
2,-1,887
2,1,887
3,3,592
4,-3,444
4,3,444
5,5,356
6,-3,296
6,3,296
8,-3,222
8,3,222
10,-5,178
10,5,178
11,11,164
12,-3,148
12,3,148
13,-9,138
13,9,138
15,15,122
16,-3,111
16,3,111
19,-7,94
19,7,94
20,-5,89
20,5,89
22,-11,82
22,11,82
23,-9,78
23,9,78
24,-3,74
24,3,74
26,-17,71
26,-9,69
26,9,69
26,17,71
30,-15,61
30,15,61
31,-29,64
31,29,64
32,-29,62
32,29,62
33,33,62
37,-3,48
37,3,48
38,-31,53
38,-7,47
38,7,47
38,31,53
39,-9,46
39,9,46
40,-35,52
40,35,52
41,-11,44
41,11,44
43,43,52
46,37,46
1,0,1774
2,0,887
5,-2,355
5,2,355
7,-4,254
7,4,254
10,-8,179
10,8,179
14,-4,127
14,4,127
25,-2,71
25,2,71
29,-26,67
29,26,67
35,-32,58
35,-18,53
35,18,53
35,32,58
47,-46,49
47,46,49
1,1,1775
5,-1,355
5,1,355
13,-5,137
13,5,137
19,-11,95
19,11,95
23,-13,79
23,13,79
25,-1,71
25,1,71
29,-21,65
29,21,65
31,31,65
1,1,1776
2,-1,888
2,1,888
3,-1,592
3,1,592
4,-1,444
4,1,444
6,-5,297
6,-1,296
6,1,296
6,5,297
7,-3,254
7,3,254
8,-1,222
8,1,222
9,-5,198
9,5,198
11,-5,162
11,5,162
12,-7,149
12,-1,148
12,1,148
12,7,149
14,-11,129
14,-3,127
14,3,127
14,11,129
16,-1,111
16,1,111
18,-13,101
18,-5,99
18,5,99
18,13,101
21,-17,88
21,-11,86
21,11,86
21,17,88
22,-17,84
22,-5,81
22,5,81
22,17,84
23,-21,82
23,21,82
24,-17,77
24,-1,74
24,1,74
24,17,77
27,-5,66
27,5,66
28,-25,69
28,-17,66
28,17,66
28,25,69
32,-31,63
32,31,63
33,-17,56
33,-5,54
33,5,54
33,17,56
36,-31,56
36,-23,53
36,23,53
36,31,56
37,-1,48
37,1,48
41,-21,46
41,21,46
42,-31,48
42,-25,46
42,-17,44
42,-11,43
42,11,43
42,17,44
42,25,46
42,31,48
44,-39,49
44,39,49
1,1,1777
3,3,593
13,-11,139
13,11,139
17,-13,107
17,13,107
23,23,83
37,-21,51
37,21,51
39,-15,47
39,15,47
43,17,43
1,0,1777
2,2,889
7,-2,254
7,2,254
11,-8,163
11,8,163
13,-4,137
13,4,137
14,-2,127
14,2,127
17,-10,106
17,10,106
19,-6,94
19,6,94
22,-14,83
22,14,83
26,-22,73
26,22,73
34,-10,53
34,10,53
37,-12,49
37,12,49
38,-6,47
38,6,47
1,1,1778
2,-1,889
2,1,889
4,-3,445
4,3,445
5,-3,356
5,3,356
7,-1,254
7,1,254
8,-5,223
8,5,223
10,-7,179
10,-3,178
10,3,178
10,7,179
13,13,140
14,-13,130
14,-1,127
14,1,127
14,13,130
16,-11,113
16,11,113
20,-13,91
20,-3,89
20,3,89
20,13,91
25,-17,74
25,17,74
26,-13,70
26,13,70
28,-27,70
28,-13,65
28,13,65
28,27,70
29,-9,62
29,9,62
31,-9,58
31,9,58
32,-21,59
32,21,59
35,-27,56
35,-13,52
35,13,52
35,27,56
37,-17,50
37,17,50
40,-37,53
40,-27,49
40,27,49
40,37,53
41,-33,50
41,33,50
1,0,1778
2,0,889
3,-2,593
3,2,593
6,-4,297
6,4,297
7,0,254
9,-4,198
9,4,198
11,-4,162
11,4,162
13,-8,138
13,8,138
14,0,127
18,-4,99
18,4,99
21,-14,87
21,14,87
22,-4,81
22,4,81
23,-8,78
23,8,78
26,-8,69
26,8,69
27,-4,66
27,4,66
29,-14,63
29,14,63
31,-24,62
31,24,62
33,-26,59
33,-4,54
33,4,54
33,26,59
39,-34,53
39,-8,46
39,8,46
39,34,53
42,-28,47
42,28,47
1,1,1779
3,-1,593
3,1,593
5,5,357
7,-5,255
7,5,255
9,-7,199
9,7,199
13,-3,137
13,3,137
